"5ebfd304-ec7a-38c6-b80e-4d004f353220","Seminar-Enzymology (Advanced)",909
"26b385f4-45e2-3645-8460-1b675160df98","Graduate Seminar - Environmental Chemistry & Technology",909
"a862cd54-c903-3836-b94e-5e34a50181d2","Seminar in Astrophysics",910
"fdc7bd1c-2440-3081-a716-13cbdbc9d750","Seminar-Molecular Virology (Advanced)",910
"9087b033-1e4f-337f-852e-4b56e98b1636","Independent Reading and Research for Fourth Year Medical Students",910
"d870886c-95d7-331e-b253-d32b76294ab3","Laboratory Research in Anesthesiology-CSC",910
"c9b538a1-0aae-3fd4-b632-f9837fba8602","Independent Reading and Research for Fourth Year Medical Students",910
"e2c9e223-16e5-397b-9e12-7928c7e33b0c","Independent Reading and Research for Fourth Year Medical Students",910
"afc9cb18-28e9-31e6-96af-88ba70e08155","Independent Reading and Research for Fourth Year Medical Students",910
"47221b01-9fa5-3447-be63-add2dbdd22fe","Rehabilitation Counseling Psychology-Internship",910
"991de691-3a73-38f6-9cb7-219623eabd58","Research and Independent Study",910
"5e1cebc6-2b2d-3e0d-b46f-902054d06841","Independent Reading and Research for Fourth Year Medical Students",910
"76f80e71-5768-3753-ab18-9e2a37c243b8","Seminar in Musicology",911
"ac342eb5-c21a-374b-b171-331ee7a1fe71","Limnology and Marine Science Seminar",911
"c1c2689e-cc88-3c35-899d-cf2f282e2eb3","Research Seminar in Social & Administrative Pharmacy",911
"b1957ad2-961f-348f-b298-8a7339cf62a2","Seminar-Problems in Theatre and Drama",911
"2ad98db2-f78a-362b-bdec-df11860e722f","Seminar-Logic",911
"e6af1000-2c13-3d55-a38a-00b55955ff82","Seminar-Molecular Mechanisms of Development",912
"989ed076-998f-3777-a4ff-079e86a44575","Advanced Research-Drawing",912
"19516bb1-b476-3b5b-b906-a4bb2fa23c0f","Planning Workshop",912
"a0bf3f4a-54ae-3f42-8229-fef74c20938d","Clinical Chemistry-Newborn Screening-State Lab",913
"0c358143-3f1e-3919-b014-8e833366f7a2","Workshop in Econometrics",913
"ac00e05b-638e-3894-82d7-8d4e45de1747","Seminar-Molecular Biosciences (Advanced)",914
"c2bfb413-a978-31fe-9fc9-b60c61396795","Advanced Research-Sculpture",914
"3d8136df-22ce-3245-942d-6d20ff9ad873","Securities Regulation",914
"2bf0b698-2ed7-33f9-858f-18f386e3ddda","Computation and Informatics in Biology and Medicine",915
"adc11aea-b283-3baf-9864-61af76e2f335","Seminar-Structure and Bonding in Inorganic Compounds",915
"e82d1ec6-fe4a-3bcb-90ac-6b59d28d64e1","International Health Systems and Policy",915
"7929da89-1079-33f1-89bf-bfd067df3627","Seminar-Sociological Theory",915
"8674158c-ec0e-3a34-9982-bb96ca964a3d","Selected Problems in Criminal Justice Administration Seminar",915
"9cad7b15-65ce-343f-b128-7141ed850c38","Palliative Care",916
"4b6cc2dd-bcbe-3ff3-9ead-f9a27cd45c96","Regulation of Gene Expression (Advanced Seminar)",917
"b3fa6e72-c665-353d-becc-dde41cea24a3","Health Informatics for Medical Students",918
"3471b14a-a410-3e20-9545-0c9eece8822b","Selected Problems in International Law-Seminar",918
"436fb971-4c05-3354-a2ba-6b39b027585f","Individualized Fourth Year Clinical Clerkship",919
"9e85bae9-d4d8-3f6a-a5e2-01c00159a670","Seminar-Hydraulic Engineering and Fluid Mechanics",919
"67185014-9a86-3b4c-bb7e-cbb9a87e9915","Graduate Studies in Medical History",919
"922cc5fb-d313-30c3-acd0-1a912b2c3c2c","Anthropology and International Health",919
"de53b62f-452a-3826-8eaa-c6b60c699930","Individualized Fourth Year Clinical Clerkship",919
"2ce62be6-fcb4-3fb9-9d67-e7e65748528b","Individualized Fourth Year Clinical Clerkship",919
"c55329ed-9226-362c-b6d2-cec369c9c1b1","Individualized Fourth Year Clinical Clerkship",919
"b3cbbd5f-7f75-3c52-bfda-469b5097ae52","Individualized Fourth Year Clinical Clerkship",919
"f0cf7872-6efd-3c36-972b-b6fd57e8e2ba","Seminar-Advanced Methodology",919
"fb11ee39-6052-3bd2-8334-e7aeb46ec8bd","Individualized Fourth Year Clinical Clerkship",919
"2dbf7a46-3ce4-3304-8004-042292af9e03","Individualized Fourth Year Clinical Clerkship",919
"1210f3ea-8a69-3d18-845b-2dca6a1e6b28","Individualized Fourth Year Clinical Clerkship",919
"aed25d0a-a29f-3041-b25e-7781d325d8cc","Individualized Fourth Year Clinical Clerkship",919
"9ab0f0f9-9129-3894-a2df-1329d75f13df","Rehabilitation Counseling Psychology-Counseling Supervision",920
"fe687aea-7033-3b22-9138-cc7637571404","Clinical Clerkship in Family Medicine-Madison",920
"e5d93012-ecb9-3502-8a7c-6e8396895977","Seminar in Actuarial Science, Risk Management & Insurance I",920
"b26e33eb-37fb-3804-9e57-818290f3f72a","Theory of Finance",920
"cde818c1-b9d1-3447-a741-dffc097bbe99","Rehabilitation Medicine Clerkship-CSC",920
"9274f1fe-cf05-39b8-b322-41f6a191d671","Seminar-Analytical Chemistry",920
"093b8490-789f-364e-bf69-67bc1e370710","Acting Inpatient Internship-Internal Medicine",920
"721e77bc-d84b-316e-b30a-afdcf3cf9655","Child, Youth, and Family Policies and Services",920
"99b5205a-2a49-3cd2-a00b-165e4df2931f","Clinical Anesthesia Clerkship-CSC",920
"d50fa20a-d66c-373d-b35a-51d08b0b6599","Seminar in Design Studies",920
"173719a3-163e-3c54-8fee-01643828b1c3","Seminar-Interdisciplinary Theatre Studies",920
"e6879460-0127-323d-9204-9d32a7fe8b8a","Diagnostic Radiology Clerkship-CSC",920
"cce632cc-ab34-37b6-9fa9-ba09360f0533","Thesis Research Seminar",920
"b06f7809-2ed7-384d-a2ab-274a590bb31a","General Pathology Clerkship-CSC",920
"6160b3ad-ea8f-343f-bf5b-8f7ea4b3a6b3","General Surgery Clerkship-CSC",920
"8b70eb3e-60a1-3a45-b244-2cd85b72a328","Pediatric Inpatient Elective",920
"a7db9619-a5b6-379a-908b-5a51b7abffe6","Extramural Elective-Anesthesiology",921
"9b9dfd6e-abc0-3476-81e2-7368b9ec6c18","Ambulatory Medicine Clerkship-Student Health",921
"18d605de-eb57-3284-9c91-ef5530818894","Child Welfare",921
"0153bb26-fa18-3648-bcd8-9d85a4d7dfbf","Seminar in Analysis",921
"5328a331-d4b2-3a0c-8f2d-851b8eb3fc75","Gynecologic Oncology Clerkship-CSC",921
"acc6cefa-1b77-37ce-af18-340c8fd41eaf","Internship: Advanced Professional Practices",921
"12306dea-878f-323f-b0d8-53786d76b737","Clinical Clerkship in Family Medicine-Appleton",921
"3e0be8a0-1c4d-3336-bc72-480e443cd05b","General Surgery Clerkship-Meriter",921
"12dd1d16-73ec-39e5-8653-72fc4a200d34","Seminar-Problems in Audiology",921
"e7ca01a3-1e7f-361a-9a92-d73c9c3228dc","Seminar in Plasma Physics",922
"52b79074-6d9d-320e-8458-c5800c6c5d06","Extramural Elective-Family Medicine",922
"ea5f25cb-7feb-3762-8d53-2f2471402409","Psychiatric Consultation and Outpatient Experiences Clerkship-CSC/VAH",922
"d91ddac3-c22e-34ae-be59-1c9a37e298cc","Radiation Oncology-CSC",922
"28f99338-5eaf-3fae-b101-18851232a981","Seminar-Spectroscopy and Spectrochemical Analysis",923
"76c64728-89b6-3308-9191-182272c19c3e","Family Violence",923
"54bd1f78-8b0e-34ba-a9d0-6adf9da6678f","Seminar",923
"90d76b5d-9f66-3bda-88b3-231d2c64dc38","Extramural Elective-Medicine",924
"cb36cd3b-3c72-3247-afb2-6b7e67e844bb","Advanced Research-Ceramics",924
"671b2124-c7fa-32d6-a30a-77e3493c046a","Topics in Music Analysis 1",925
"b575b446-f984-37ff-ad73-a8bfe3721969","Advanced Seminar in Human Development",925
"4fdb11f1-6e37-337e-81e6-a5b376222214","High Risk Obstetrics Clerkship-Meriter",925
"39344a88-8214-3688-9e6e-068a86aa70fd","Community Psychiatry Clerkship-CSC/Dane County MHC",925
"eb708931-2faa-36bc-bc39-b1951b2617d3","Seminar in Counseling Psychology",925
"65a09757-fb93-3c50-91a2-5a84d28e614f","Extramural Elective-Obstetrics and Gynecology",926
"c46c6f70-8f30-32de-be10-afcb7a8b0619","Selected Problems of Tort Law-Seminar",926
"e7729614-d590-3c63-a2e1-5b1b21298fdf","Surgery for the Non-Surgeon",926
"9eddb13c-b11d-3004-b564-cec98658e582","Seminar in Composition",927
"99c3181b-892d-38b8-a42c-9adcb38d8bd9","Extramural Elective-Ophthalmology",927
"9bfd57c3-b1e2-3ee7-9eac-1129046ebff9","Clinical Clerkship in Rural and Community Health",927
"962180bd-4ddb-3738-b8af-847c0e85b004","Extramural Elective-Pathology",928
"89c6ed53-e437-337e-a319-53c827d589f8","Selected Problems in Land Law-Seminar",928
"41770bc9-a646-38bc-8ee3-a6a21b69d196","Extramural Elective-Pediatrics",929
"92ee2fc2-ceda-398f-af16-ae719f8eec91","Seminar: Class Analysis and Historical Change",929
"ba4ef3c4-3085-3d9f-be15-24707325ef8e","Pediatric Surgery",929
"a3782b11-e175-3254-b23d-fdd24a81e1f5","Seminar-Environmental Engineering",929
"c768dfbd-2be3-3e81-82c2-3505da584227","Women's Health in Primary Care",930
"c334daeb-2007-3c46-b1b0-0f2862618006","Seminar-Social Psychology",930
"490e443b-5dd7-3bcd-90ae-97aa8fa534cd","Seminar in People-Environment Geography",930
"b503cc4b-be1e-3c45-8b53-517642341eb7","Seminar-History",930
"42f4e851-4692-3cec-8dd4-eada87de47ba","Advanced Seminar",930
"406f69cb-ca70-3b73-9d49-f9c1ec894240","Geriatric Psychiatry Clerkship-VAH",930
"ecb13a1e-9125-34fb-9499-5e053b319f46","Rehabilitation Counseling Psychology-Practice Teaching",930
"8062455c-3d4b-3dbf-a06d-762310899538","Pediatrics Sub-Internship in Newborn Medicine (Milwaukee)",930
"26093156-2a6b-34ff-b4fd-b7e47b18fbc7","Seminar-Nutrition",931
"9fd4107a-13a6-368c-87b0-29a25d066161","Extramural Elective-Psychiatry",931
"5f11d794-44d2-3149-bb96-d9125dc2eeb4","Pharmaceutical Sciences Seminar",931
"99d1752f-71ea-31df-8996-c1f20d1fb784","Biotechnology Training Program Seminar",932
"0927c2cb-3425-3b09-89cc-e40b7520eb72","Extramural Elective-Radiology",932
"9a3ab793-fff3-37ec-a87b-c73da98ebc50","Seminar-18th Century",932
"9bee4dec-6ade-3419-833a-9b174ab8c9f4","Benign Gynecology & Urogynecology Elective",932
"85a83e76-f73b-3db2-bdb0-4b06498d2492","Selected Problems of Administrative Law-Seminar",932
"ddb46a36-84e9-3b0c-90eb-33f582ca55f3","Seminar in Chinese Linguistics",932
"9e214333-4cee-3674-b108-ef3972cd956e","Feminist Political Theory",933
"2c9712f0-81ad-3aa5-8a4b-bc5a33992997","Benign Gynecology Elective",933
"f27a0337-15ab-34a4-bb90-02ebc5e7cccc","Extramural Elective-Surgery",934
"f31da268-098a-3119-88a7-856ad0dc114f","St Mary's Medical Center Family Medicine Sub-Internship",935
"c5b6662b-f315-3bd2-b5f3-56d3d00ab3b0","Extramural Elective-Emergency Medicine",936
"83015515-5fb1-3814-8182-2c4999382409","Medical Oncology Clinics",936
"5e9e4181-6c76-306b-b837-cbc2bed6a664","Torts II",936
"38708749-e3ea-3dc6-9c51-0f4116997bec","Family Medicine UW Hospital Sub-Internship",937
"533afac4-c84b-304f-965f-b228e7cc5206","Hospice & Palliative Care Elective",938
"993f1c35-b9ff-3ce5-9c55-c2fa49f44dd9","Selected Problems in Family Law-Seminar",939
"11b21aa9-a789-3aa8-8a05-f4bcb2d85a81","Adult Orthopedics for the Future Orthopedist Clerkship-CSC",939
"7dbb789c-6627-3b63-b977-466d8cb7d321","Graduate Seminar",940
"894d529e-fce9-33b6-82ef-c18d2785e3c3","Seminar-Organic Chemistry",940
"08ae964b-222f-3b91-9d06-da30ba3d7aba","Allergy and Clinical Immunology Clerkship",940
"20ec1498-d82d-3b58-a19a-295e7b15bf27","Seminar-Sociology of Economic Change",940
"50c86876-a070-3968-b740-48fe7e3f5a41","Special Topics Seminar in Educational Leadership",940
"9b652fed-8424-3598-8493-e0b154e6dcab","Seminar in Plant Systematics and Evolution",940
"dd056855-b3a4-34e7-b144-af35c0720d51","Law and Contemporary Problems",940
"87207d04-8afa-300f-9277-ae139d2467b9","Rehabilitation Counseling Psychology-Supervised Research",940
"14fefbff-44a4-3712-855a-d1361f3926c6","Adult Orthopedics for the Non-Orthopedist Clerkship-CSC",940
"a8f3628c-e09e-39cb-9367-cf40f622c384","Adolescent Medicine Clerkship-CSC",940
"d0ad7388-2da8-3874-ba8b-a1adca83bd3a","Seminar-Synthetic Organic Chemistry",941
"8fb3dad3-f0f7-32ed-bdea-2bb51b6535da","Seminar-Algebra",941
"2763d892-e622-3add-844f-119366a39e1c","Seminar-Ethics",941
"cadaf817-ebe2-31a5-924d-0ce7b8237fad","Internship: Research",941
"0b1c49c1-ee3d-33b3-b7cb-7feca285041b","Adult Orthopedics and Fractures-VAH",941
"6678274f-f14a-3552-8b29-ee4147e8fdf5","Seminar-Archaeological Problems",942
"2e3541e5-1b64-32b2-86d8-45a037c89e9a","Seminar-Physical Organic Chemistry",942
"8122fd83-76bc-3777-96c9-8f53a5e45427","Clinical Electrophysiology-Milwaukee",942
"a4544237-759c-3365-9322-2a5aedca6d3c","European Union Law",942
"7369bd1e-1b1c-3c88-b37d-7d6f47d84126","Seminar-Bio-Organic Chemistry",943
"63684ed3-da47-354d-a30a-e1ef046fa36b","Cardiology Consultation Service",943
"75501176-021f-3930-801d-37e275aa2893","Internship in School Psychology",943
"906acebb-fb61-3c92-9ea5-d44b21667dbf","Advanced Research-Art Metal",944
"96e36a1e-cd66-328a-aafc-4db15aea7dd2","Acute Care Medical Cardiology-Milwaukee",945
"e3c5da2b-a8d5-3a87-8a4e-47b33a44f709","Faculty Research Seminar",946
"5179bb7e-5cbb-3b2c-a9db-f63b3df9d0fa","Child Psychiatry Clerkship-CSC",946
"75f1ec88-44c2-3ee9-b5f0-8bdc9220cac5","Seminar in German Literature and Culture",948
"d668c9c0-2032-3e97-96ce-4f4eb943f7bc","Research and Measurement Seminar in School Psychology",948
"443efc46-af6c-3fe6-bb24-e02a4e398ff0","Seminar: Topics in Comparative Politics",948
"0d30ed36-d435-32d6-9d12-2282658da42c","Otolaryngology Clerkship-CSC",948
"9dc759a5-a42a-3ac3-ab9c-6213431fc068","Proseminar",949
"72d8b49c-df45-3657-b948-131d7e83dd0f","Clinical Otolaryngology Clerkship-LaCrosse",949
"42484481-e6a0-3256-9dd4-585573e420f4","PhD Proseminar",950
"702d1b65-4108-38ac-81a6-16176e49c8ca","Seminar in LIS Foundations: Histories, Philosophies and Debates",950
"be9d35d8-add0-3d50-be61-06a18d744657","Lawyering Skills Course",950
"144b6bdf-98fd-3c04-951d-a33520815271","Research Methods in Counseling Psychology",950
"8ec19d20-adb7-34ae-88e7-c9dfa7e82a87","Seminar-Radio Television Film",950
"3a25d2be-708e-3c19-bb1f-4bc3d588fda9","Pediatric Endocrinology/Diabetes Clerkship-CSC",950
"b761afae-85b9-37c2-9643-69b54ad72d7f","Seminar-Biblical Studies",951
"0c0df6ad-e21e-3f94-8cfd-516e05262fff","Ambulatory Cardiology",951
"13b74d97-0b2c-3be7-bb67-9b4b6f9ec08a","Seminar in Animal Breeding",951
"5913ec37-676b-3a30-9ae9-a79af8818c87","Plant Ecology Journal Review",951
"1261187c-fe51-3991-8867-ec11b6f01290","Seminar-Philosophy of Mind",951
"ec2fb6db-8830-30ca-90c1-0a9fca6bb6e7","Counseling Psychology Research in Individual Intervention",951
"f4a0ff6b-3035-3b8d-8967-0e7584909eec","Seminar-Studies in Italian Literature",951
"d4945b9d-53a9-3dc1-853c-ad8168baa056","Seminar in Chinese Literature",951
"9d3c8e09-7f12-35c8-8c4c-a924e0e87908","Seminar-Mathematical and Statistical Applications in Sociology",952
"2f4c4483-3ff2-3266-84ad-c7bce968d49a","Introduction to Ecology Research at UW-Madison",953
"10bd9dd1-f499-3ee5-85d2-404b555e6a9c","Training in Urban Medicine and Public Health (TRIUMPH) II: Milwaukee",953
"46c7f5ff-4897-34c9-9709-05c5e57c8763","Dermatology Clerkship-CSC",953
"14d0dde8-0ff9-3efe-a382-1f30c6e74b26","Selected Problems in Business Organization-Seminar",953
"17efacdf-525c-37a8-881f-08b858197a8b","Clinical Genetics Clerkship-CSC",953
"940853ce-fcae-3aac-80c8-4058d7240771","Seminar in Endocrinology-Reproductive Physiology",954
"7442d968-c752-3baa-9cf9-4dce59071fc5","Dermatology Clerkship-Marshfield",954
"3433dd9a-a715-3583-b36c-b987ec31fb6d","Peripheral Vascular Clerkship-CSC/VAH",954
"ebc27a67-cb31-3b6f-9840-dd72ec2e7521","Training in Urban Medicine and Public Health (TRIUMPH) III: Leadership",955
"24682147-ecbf-370b-a241-617915b82183","Seminar-Qualitative Methodology",955
"c800c3a9-c0c7-3536-a5e9-371494649f7e","Seminar-Limnology",955
"1b845df8-4497-3f54-ab38-4639ae596d75","Responsible Conduct of Research for Biomedical Graduate Students",955
"ccf74d26-914f-3d37-81dd-d7d6db9bf919","Workshop in Labor Economics",955
"64f0d369-52d9-32b1-aba3-d1fb9898e182","Seminar-Ecology",956
"e2691961-27da-34cb-81fc-40d175d309c2","Plastic and Reconstructive Surgery Clerkship-CSC",956
"00f3ffa7-d255-30b5-82f0-6db7b5a99bd6","Hematology-Oncology Clerkship-CSC",956
"7d1cdb9a-1c20-380c-a868-4c06a5590521","Seminar-Plant Breeding",957
"d4bf91bf-724c-33f4-b397-c16732485b85","Introduction to Estate Planning",957
"56e9a80b-31b4-3619-967c-990c0279acc1","Plastic Surgery-Marshfield",957
"76833299-aa6f-3e2b-be22-840c9a270dc5","Seminar-American Military History",958
"c6d056e3-baaa-37d3-8f89-9249bf94b960","Emergency Medicine Elective - Basic",960
"83ce759b-51b9-3ef2-a3db-a8253de3ceb7","Seminar in Cellular Biology",960
"6e391657-d5ad-39d1-aa7f-917a91a0654a","Seminar-Physical Chemistry",960
"2f94d481-f74b-31a3-bd68-465083fd0709","Seminar-Plant Physiology",960
"44276c59-c45d-364b-a986-0e6ca34359db","Metaphysics Seminar",960
"58aff05c-c87b-30a5-811f-190e9820ba45","Transplantation Clerkship-CSC",960
"422518ee-a25a-3a8b-b29c-ae9f037a36c4","Seminar-Science Education",960
"3d9db12a-7590-3378-bab8-a3a7b479dd77","Emergency Medicine Elective - Advanced",961
"5e0f5576-519b-3c1a-a1c1-7d57d42c0b16","Seminar-Chemical Engineering",961
"2aa566f5-0b9f-37d7-ade0-b54c67baa626","Burn Surgery Clerkship (CSC)",961
"76e496a1-104f-34ff-ae09-d2f53fd8bc6c","Graduate Seminar in Health-System Pharmacy",961
"f4143bae-1afc-34f1-aec8-8264ddd71670","Seminar in Cross National Studies of Educational Problems",962
"fd3e8454-80ed-3691-87b6-515bfe37f6a0","Seminar-Ethology",962
"48bbf30c-868c-30c2-8de1-3f35bf1f1a67","Endocrinology Clerkship",962
"dfab7972-33b0-3db7-8a0b-56cfd4a17006","Seminar: Latin-American Politics",962
"4655896b-4a7e-3ff0-ac4e-8658c788d50a","Critical Care Surgery-CSC",962
"8cbdda86-d6f8-3d41-b945-8e97d06a6c55","Cardiac Surgery Clerkship-CSC",963
"0d829610-272e-357a-beff-fc7b11549c73","Seminar: Molecular Dynamics",964
"254a4640-21ed-3945-8a45-6727a1f17968","Thoracic Surgery Clerkship-CSC",964
"77a3ede8-fe45-38f9-8eb0-8f3af9976804","Contemporary Topics",965
"667cba8d-aad4-3a42-9376-ad7127159138","Gastroenterology Clerkship",965
"3a5ec4ed-84b2-3171-abee-81b6c972958a","Workshop on Quantitative Macro-Economic Analysis",965
"0aeb2fdb-7c7f-33d1-8936-7bd30e24dbd3","Pediatric Sports Medicine-CSC",966
"62c84edd-5f02-391d-a557-c0a5a2c081af","Urology Clerkship-CSC",967
"04d08033-00c1-357c-bb99-9986968d1ac4","Seminar-Problems in Communication and Public Address",967
"2ddc65f9-1f09-3478-91ed-75aab67a97d0","Pediatric Pulmonology Clerkship (CSC)",967
"10727798-7963-31b2-8b37-13f33cc641e6","Workshop on Public Economics",968
"fa948ad0-2371-3999-a789-7de1a833ba39","Transfusion Medicine Clerkship-CSC",969
"405315d9-73c0-3d1d-926f-556e897a4a91","Seminar-Trends and Issues in Public Planning",969
"b818a9a2-f0df-342a-a2ad-6b80735b4c0d","Seminar: Contemporary Rhetorical Theory",969
"5717c808-79d4-3aae-acb8-9e973c91d0b3","Advanced Seminar in German Linguistics",970
"157df5a6-94d7-3c74-8f7f-d07a6f8007cf","Collaborative Design & Technology Studio",970
"2353e1d9-3eda-337c-ba52-58ba91b8198d","Colloquium in Transportation Management and Policy",970
"e512e70e-c1e1-3b32-984f-2a82376d3954","Seminar in Communication Science",970
"04138b68-4660-336a-9793-a7e8327954a5","Seminar in Accounting Research",971
"87a29d88-af8b-3a6e-a002-149ad36f0e5b","Seminar-Corporate Finance (Ph.D.)",971
"c3154ef1-58b0-3afb-a6c9-be1af81a7310","Infectious Disease Clerkship",971
"59afa34f-627b-3477-a486-ff2f0a4a5f79","Seminar-Marketing PhD",971
"dbcf9f21-23bc-39cc-b935-db48e61e99c4","Advanced Seminar in Educational Measurement and Statistics",971
"e890c835-7839-332a-b869-e01c935f3e42","Seminar in Chinese Thought",971
"b7250f2e-9237-3ea7-ba67-37c5507808f5","Seminar-Workshop in Finance",973
"3f937a0f-9ceb-3cc8-87a6-b03709940b89","Infectious Disease-Marshfield",973
"3a456633-1263-3b2c-b4c6-07678881317f","Infectious Disease Clerkship-Milwaukee",974
"03368f08-1279-3dd2-8917-d7ea2004622d","Topics in Public Affairs",974
"632bf0d9-065d-31f0-9505-2e65d06ca75f","Environmental Conservation Leadership Seminar",975
"55e44d57-23df-375b-92f7-0b70159e4e72","General Seminar",975
"6da1ad9d-077c-3641-8f69-a48d91f10a2c","Clinical Nephrology Clerkship",976
"f883f299-667f-39f6-8688-ab32ae026e78","Seminar in Poetics (Polyseminar)",976
"e48915be-bc96-3f64-be39-30117e69b45d","Sustainable Development - Integral Perspective",977
"c4c6f51c-5b74-31b3-bda0-e56772ac336e","Adult Cognitive Assessment",980
"758e6bcf-1fc7-3ae9-8f03-21afcebcd28e","Pulmonary Disease - Clinic/Consults",981
"b3032f17-3580-30c5-8fc1-185ac2322f6e","Interdepartmental Seminar in the Latin-American Area",982
"910cfbcf-83ed-36df-bad1-d3037fbd65bc","Research: Economic Sociology and Comparative Political Economy",983
"49c3447e-b509-3eb5-9971-77c115d5cc56","Research: Sociology of Gender Trainees",984
"62492473-bc8f-353b-8de9-3912480c0629","Critical Care Medicine",985
"5092c933-957f-382c-99f4-abb91a198055","Political Theory Workshop",986
"eff45aec-7894-397e-b64b-0fcfb15ea486","Research: Race and Ethnic Studies",987
"56d479e7-e1e3-3c41-9bab-3505292c658f","Comparative Politics Colloquium",987
"40e6efff-48f2-3ac7-a452-9108726f44f0","Clinical Elective in Rheumatology-CSC/VAH",988
"106d0e6e-b879-32ca-b089-e3d17f2d6ba6","International Relations Workshop",988
"808a5880-f0aa-3c5d-a3ba-3c7af85c21fe","Selected Problems in Environmental Law-Seminar",988
"ad0874aa-176d-3156-b4e6-4628c259ab5e","American Politics Workshop",989
"aba01a50-761b-32bb-8e7e-0579183b9e5b","Environmental Law and Practice",989
"25058960-a966-3bc7-918d-584546886254","Research",990
"5d9fa325-da1c-333a-9883-21e92f067bc5","Research",990
"f9539644-09fa-32d5-8124-6add637ea540","Research or Thesis",990
"0c9c3c22-e99d-3f76-87e1-4b88fd5541cf","Research and Thesis",990
"cd2fa298-ffa6-343b-b843-e853a8b6c76c","Dissertation Research in English",990
"7ed498cd-e7bd-3da9-af30-79db0124e7a5","Accounting Independent Research PhD Thesis",990
"ae31ad0b-7ee8-3bb8-bdbb-e63d16b9d0d9","Research",990
"1526c799-c95e-325b-812c-fe3048c3a299","Finance Independent Research PhD Thesis",990
"2a44f41b-75f0-315b-ab48-1570f161dd49","Graduate Research and Thesis",990
"afcc7a51-5943-33d6-9ce3-957ce71f4bca","Research",990
"29c7ca95-48cc-3a25-9497-47370565afad","Research and Thesis",990
"81ff601d-39a5-3105-b28f-175957558b18","Management Independent Research PhD Thesis",990
"a5ec94af-10a4-3b53-bfcd-d054d56f35dc","Research",990
"d4c6124b-7225-3363-bc57-08efcc32548a","Marketing Independent Research PhD Thesis",990
"21e1240e-92dd-3b71-928b-361a5ad08188","Thesis",990
"332a651c-2d8a-3264-b55b-1686eabf1449","Research",990
"1f426f02-22b3-3f6b-9399-ff1bf15fbaf2","Operations and Information Management-Independent Research Ph.D. Thesis",990
"069a01ed-723d-377f-8d86-953d2922fa62","Research and Thesis",990
"1a6c6dd5-ef3f-3014-8418-6ba9a4cc78e8","Research and Thesis",990
"61ddfb8c-9024-3e07-b44e-dd1fc8da43b2","Thesis",990
"0e8fcd68-2648-3274-a4ad-efcf070c3a94","Advanced Biomolecular Chemistry and Research",990
"2349cd78-23fa-3bd9-b25d-7928cac0285f","Research in Human Cancer Biology",990
"8838e8b9-4e7d-3468-8511-d1f6e3bb72aa","Research",990
"2d02ca22-f0b1-3999-a4f4-57a0e34fee63","Thesis",990
"c1562463-6397-3d5a-bb7d-73d100596177","Research",990
"07f3f455-390f-30e9-a519-9e1c7cf0fe73","Research",990
"d61e4e18-a4b6-338d-9389-db2b0b61f570","Risk & Insurance Independent Research PhD Thesis",990
"4c72910b-a2f2-3ae9-a57b-5233852a54b0","Research",990
"8ccad6bc-ad89-34a5-abc1-e06cdd617fd5","Research",990
"b8a822e8-f25f-3620-8591-15ffb8a90c12","Research",990
"fe56f80b-e562-396a-96fa-90f7b5651cfc","Individual Research",990
"1eb5216d-dc57-3368-ba97-b9295672f090","Research and Thesis",990
"5b195b9f-3bf6-3c25-a24e-3e6384eaa2df","Research",990
"72ead997-f21f-3611-8ff2-517034c3c4e8","Directed Research",990
"8b99bfcb-5922-3514-b4cb-5d151004c2b0","Research and Thesis",990
"7ecd4b4f-bdbf-3dca-8a75-8adcbba77408","Research and Thesis",990
"0634fda5-3f47-339b-849f-1605b3b0ac2e","Research and Thesis",990
"9d897e12-9ac2-3914-bf6a-b214c436f9d7","Research",990
"2039dd75-9340-3b17-a13c-068ab790d8ed","Research and Thesis",990
"053bbf68-1b81-3a6b-a06c-6f1c7b2f0f4a","Research",990
"eadfd5ea-8039-3789-b19e-a7966035f780","Research and Thesis",990
"193de11d-4e05-3087-bdba-dbb76094ec25","Research",990
"21998e21-1e3f-34b0-a1de-47a8907469f3","Thesis-Research",990
"b926303e-01f1-37be-9fcc-215a291b082a","Research",990
"33f04b1f-2a6a-3394-842e-9a6d1dde0712","Research and Thesis",990
"4be847ec-d62c-3af5-bedc-512e3f749557","Research",990
"1bb13fba-2432-36c2-ba80-359bd634eebc","Research and Thesis",990
"0151919e-6456-3c85-ad6b-1bfa7ba72e86","Research",990
"cd6ebade-26a1-3d1f-b7c6-ce7888f62f07","Research and Thesis",990
"d055f38a-67b0-3c9b-8ae7-076811b8075c","Research and Thesis",990
"8904befe-a8ee-34e2-befd-5c5c1e5b4230","Masters Thesis",990
"5436c015-7687-3605-b4a8-dea97657e450","Thesis",990
"eb5a9572-616f-3d62-aff9-9516404cc3cd","Research and Thesis",990
"ad9aceff-7389-3b9e-bbef-5140d7cf20a4","Dissertation",990
"2f0ea189-5623-303a-b9ed-5fd9afa2841e","Research",990
"1afe9c60-b5ca-3a49-a7d5-37347a296b2c","Masters Recital",990
"b6b58175-a9de-34e3-b3e7-720b5ed4fe93","Research and Thesis",990
"e0e9616c-4816-302c-a68b-412e83153936","Individual Research in Literature",990
"7fb80554-a997-3ee8-bbae-849887b885ca","Research",990
"df30b60a-b57c-3e4e-aa83-05bd81ec2118","Research and Thesis",990
